datei,kontext,zeile,alte_referenz,neue_referenz,aktion
data/Aufsatzablage/SZDESS.xml,SZDESS.525,47443,"author/@ref=""#SZDPER.525""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.527,47622,"author/@ref=""#SZDPER.527""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.528,47700,"author/@ref=""#SZDPER.528""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.529,47783,"author/@ref=""#SZDPER.529""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.531,47962,"author/@ref=""#SZDPER.531""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.532,48051,"author/@ref=""#SZDPER.532""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.534,48231,"author/@ref=""#SZDPER.534""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.535,48314,"author/@ref=""#SZDPER.535""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.537,48488,"author/@ref=""#SZDPER.537""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.539,48665,"author/@ref=""#SZDPER.539""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.541,48836,"author/@ref=""#SZDPER.541""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.543,49026,"author/@ref=""#SZDPER.543""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.545,49189,"author/@ref=""#SZDPER.545""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.547,49375,"author/@ref=""#SZDPER.547""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.549,49540,"author/@ref=""#SZDPER.549""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.550,49628,"author/@ref=""#SZDPER.550""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.552,49791,"author/@ref=""#SZDPER.552""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.553,49880,"author/@ref=""#SZDPER.553""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.555,50051,"author/@ref=""#SZDPER.555""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.556,50151,"author/@ref=""#SZDPER.556""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.559,50402,"author/@ref=""#SZDPER.559""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.561,50591,"author/@ref=""#SZDPER.561""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.562,50668,"author/@ref=""#SZDPER.562""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.564,50848,"author/@ref=""#SZDPER.564""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.566,51026,"author/@ref=""#SZDPER.566""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.567,51121,"author/@ref=""#SZDPER.567""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.568,51212,"author/@ref=""#SZDPER.568""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.569,51310,"author/@ref=""#SZDPER.569""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.571,51500,"author/@ref=""#SZDPER.571""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.573,51676,"author/@ref=""#SZDPER.573""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.575,51842,"author/@ref=""#SZDPER.575""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.577,52017,"author/@ref=""#SZDPER.577""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.578,52098,"author/@ref=""#SZDPER.578""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.580,52273,"author/@ref=""#SZDPER.580""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.582,52434,"author/@ref=""#SZDPER.582""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.583,52511,"author/@ref=""#SZDPER.583""","author/@ref=""#SZDPER.435""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.584,52600,"author/@ref=""#SZDPER.584""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.586,52786,"author/@ref=""#SZDPER.586""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.588,52970,"author/@ref=""#SZDPER.588""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.589,53062,"author/@ref=""#SZDPER.589""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.591,53242,"author/@ref=""#SZDPER.591""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.593,53422,"author/@ref=""#SZDPER.593""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.595,53608,"author/@ref=""#SZDPER.595""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.596,53699,"author/@ref=""#SZDPER.596""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.598,53885,"author/@ref=""#SZDPER.598""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.599,53978,"author/@ref=""#SZDPER.599""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.,54076,"author/@ref=""#SZDPER.""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.601,54261,"author/@ref=""#SZDPER.601""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.602,54341,"author/@ref=""#SZDPER.602""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.604,54524,"author/@ref=""#SZDPER.604""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.606,54707,"author/@ref=""#SZDPER.606""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.608,54882,"author/@ref=""#SZDPER.608""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.609,54982,"author/@ref=""#SZDPER.609""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.611,55147,"author/@ref=""#SZDPER.611""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.613,55322,"author/@ref=""#SZDPER.613""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.615,55510,"author/@ref=""#SZDPER.615""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.617,55674,"author/@ref=""#SZDPER.617""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.619,55837,"author/@ref=""#SZDPER.619""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.621,56016,"author/@ref=""#SZDPER.621""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
data/Aufsatzablage/SZDESS.xml,SZDESS.623,56196,"author/@ref=""#SZDPER.623""","author/@ref=""#SZDPER.1560""",Autorenverweis korrigiert
